"file_name","UMAP1","UMAP2","F1","FN_rate","ground_truth_objects","predicted_objects","gt_present","no_detection","low_f1_group","high_fn_group"
"Calamus-bajonado_29_jpg.rf.aed67bc9edf5254a17c0a7ace8a9b04e.jpg",-1.990563909242,0.943117484679589,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Chaetodon-sedentarius_29_jpg.rf.0bd925caf1f7ecb756636ecd983f1eca.jpg",-1.33392355842337,0.246453151336083,1,0,4,4,TRUE,FALSE,FALSE,FALSE
"Sphyraena-barracuda_21_jpeg.rf.12544511faadd2b6c9337269c9995f78.jpg",-1.78200713796362,0.816547259917626,0.4,0.5,2,3,TRUE,FALSE,FALSE,FALSE
"Scarus-iseri_57_jpeg.rf.a86847e96a70c31783ff783ced9360d7.jpg",-0.134672025868741,-2.05292309797727,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"2024-08-16_06-05-46-06-00_0003_101MEDIA_DSCF0975_JPG.rf.96aa13beaab12516b9fb90d171eacf87.jpg",2.21415718393579,1.26762186013735,0.666666666666667,0,2,4,TRUE,FALSE,FALSE,FALSE
"Sparisoma-viride_34_jpeg.rf.7a86023a408268225484d01dc5eb7003.jpg",-1.78021786613211,0.304471358886132,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"2024-08-14_06-43-40-06-00_0004_101MEDIA_DSCF0017_JPG.rf.082917b4a7eda1a6a34bd7fc98fb2590.jpg",-2.29096059007391,2.25476013146914,0.864864864864865,0.157894736842105,19,18,TRUE,FALSE,FALSE,FALSE
"Lutjanus-analis_49_jpeg.rf.fc869edd9d1b0ff72d0a96d6bab147c2.jpg",-2.17139975232824,-2.73629738367521,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Sparisoma-chrysopterum_31_png.rf.3532f5d79666a10853eb3b2053ffe026.jpg",-1.40018473071798,-3.07835067785703,0.444444444444444,0.714285714285714,7,2,TRUE,FALSE,FALSE,FALSE
"2024-08-17_16-11-06-06-00_0003_102MEDIA_DSCF0660_JPG.rf.daab8de42bdd691e4e42a3ac081ca2fc.jpg",2.76438840227381,1.62143598519839,0.888888888888889,0.2,5,4,TRUE,FALSE,FALSE,FALSE
"2024-08-18_08-46-50-06-00_0004_102MEDIA_DSCF0979_JPG.rf.663afc66ae187d61ca87ed0c0dd4661e.jpg",-1.92371837301001,3.0126460643915,0,1,2,0,TRUE,TRUE,TRUE,TRUE
"Sphyraena-barracuda_13_jpeg.rf.a04eb5efeb3f4f07c0bf66938eb6a439.jpg",-2.077273766229,-0.20128668821775,0.8,0.333333333333333,3,2,TRUE,FALSE,FALSE,FALSE
"Urobatis-jamaicensis_51_jpeg.rf.9659bd25f93fba0aa26a5b997316e9d8.jpg",1.78425296144739,2.05657278024233,0.857142857142857,0.25,4,3,TRUE,FALSE,FALSE,FALSE
"2024-08-28_08-30-24-06-00_0004_100MEDIA_DSCF0208_JPG.rf.1c9d0c37b4b93482a0294a9c2f131a26.jpg",-1.74406848354086,3.06666265450991,0,1,2,2,TRUE,FALSE,TRUE,TRUE
"Chaetodon-striatus_24_png.rf.2768b4672c994e003563809a04a9b95f.jpg",1.849972327521,1.26865325891055,1,0,5,5,TRUE,FALSE,FALSE,FALSE
"Seriola-zonata_27_png.rf.c6b3cb9cf8b4d445214f58f91e1c1468.jpg",0.399195392897281,-1.14024461782896,,,0,0,FALSE,TRUE,FALSE,FALSE
"2024-09-04_06-37-02-06-00_0002_103MEDIA_DSCF0728_JPG.rf.a67ee812e512bcdde371636edcb5f5da.jpg",2.2841239769961,0.873365268340478,0.75,0.4,5,3,TRUE,FALSE,FALSE,FALSE
"2025-09-11_14-56-56-06-00_0005_107MEDIA_DSCF0564_JPG.rf.0ee2b4b671d2d4e8633828b9b0daa09a.jpg",4.9883828957583,-0.833012476334205,0,1,2,2,TRUE,FALSE,TRUE,TRUE
"Kyphosus-vaigiensis_43_jpg.rf.026daba6f4cc86cdf27671c33e2f2a95.jpg",-0.120024542043057,-1.45195449865781,1,0,4,4,TRUE,FALSE,FALSE,FALSE
"2024-08-17_17-01-50-06-00_0003_102MEDIA_DSCF0677_JPG.rf.2bd951c57e685f0a1b007c1fefe80094.jpg",2.34795292215601,1.64350877725161,0.857142857142857,0.25,4,3,TRUE,FALSE,FALSE,FALSE
"Mycteroperca-bonaci_48_jpg.rf.baba94040bd5dc54d4a2106d860d803e.jpg",-2.68647376699194,-1.80582608259641,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Lachnolaimus-maximus_8_jpeg.rf.8a7e883f17de18d4abfe05c71939dcd9.jpg",1.33775242166773,1.75719295465029,1,0,6,6,TRUE,FALSE,FALSE,FALSE
"Mycteroperca-bonaci_12_jpg.rf.1b22b1b98fab1f9b34fe2b101abeba1b.jpg",1.47944529848352,2.12821708642519,1,0,2,2,TRUE,FALSE,FALSE,FALSE
